Event ID,Event Name,Event URL,Event Date,Venue,Segment,Genre,SubGenre,Type,SubType,Family,Standard Price Currency,Standard Price Min,Standard Price Max,Cost,Ticket Limit,Ticket Limit Info,Product Name,Product ID,Product URL,Product Type,City,State,Country,Event Type,Payment Info,Postal Code,Timezone,Address,Longitude,Latitude,Box Office Info,Open hours,will Call Details,Parking Info
vvG17Z9chuBA94,Disney On Ice presents Find Your Hero,https://www.ticketmaster.com/disney-on-ice-presents-find-your-providence-rhode-island-12-29-2023/event/01005ED6CDE855D5,2023-12-29,Amica Mutual Pavilion,Miscellaneous,Ice Shows,Ice Shows,Undefined,Undefined,False,USD,15.0,130.0,USD 15.0 - USD 130.0,20,"Discover the hero inside us all when Disney On Ice returns with the magical adventures of favorite Disney stars brought to life like never before. Step inside the music and magic of Encanto with Mirabel and her family as they learn that everyone has a special gift. Sail away with Moana and Maui on their brave journey across the ocean to return the heart of Te Fiti. Join Anna and Elsa on their quest to protect their kingdom. Be inspired by the Disney Princesses with stories of courage, determination and kindness as you swim under the sea with Ariel, explore an enchanted castle with Belle, and belt out your dreams with Rapunzel. Hosted by Mickey and Minnie, experience world-class ice skating, iconic music, and stunning costumes that will make Disney On Ice presents Find Your Hero an experience the whole family will treasure forever. *Note: Costumes not permitted for guests 14 years & older. Visit DisneyOnIce.com for more information.",Wayfinding with Moana and Special Guest Mickey: 6:00 PM,vvG17Z9cm-R30P,https://www.ticketmaster.com/wayfinding-with-moana-and-special-guest-providence-rhode-island-12-29-2023/event/01005EDBA1BD2925,VIP,Amica Mutual Pavilion,Rhode Island,United States Of America,event,FELD ENTERTAINMENT DISNEY ON ICE,02903,America/New_York,1 Lasalle SQ,-71.41781855,41.82367038,General Information Number: (401) 331-0700 Box Office Number: (401) 331-6700 Group Sales: Contact Providence Sports + Entertainment at (401) 273-5000,Box Office Hours Monday through Friday 9am until 5pm Open weekends and evenings for events only.,"Pick-up tickets one hour prior to show at the ""will call"" window in the main lobby. Customers must present the actual credit card used to place the order, a photo i.d., and the order number.","Ample (2,300 spaces), safe (24 hour security patrolled), convenient (immediately adjacent to the Amica Mutual Pavilion), and professional (uniformed, trained personnel) parking available at the two Rhode Island Convention Center parking garages. Both garages are located immediately adjacent to the Amica Mutual Pavilion, one at 99 West Exchange Street (also adjacent to the Westin Hotel) and the other at 7 Service Road (directly across Service Road from the Amica Mutual Pavilion main entrance)."
G5vVZ9whGF7si,New York Yankees vs. Los Angeles Dodgers,https://www.ticketmaster.com/new-york-yankees-vs-los-angeles-bronx-new-york-06-09-2024/event/1D005F26CC204C6C,2024-06-09,Yankee Stadium,Sports,Baseball,MLB,Group,Team,False,USD,35.0,400.0,USD 35.0 - USD 400.0,19,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",,,,,Yankee Stadium,New York,United States Of America,event,MLB REGULAR SEASON,10451,America/New_York,1 East 161st Street,-73.9276264,40.8285237,,Please check yankees.com for updated information including a Yankee Stadium Ticket Office schedule.,,"PREPAID PARKING The Yankees neither control nor operate the parking lots and garages surrounding the Stadium and are not responsible for setting parking lot rates, refund policies, rules and/or procedures. Quik Park was granted those rights, including responsibility for establishing and controlling parking rates, refund policies, rules and/or procedures, by New York City."
G5vbZ9cL_Tk2f,Pittsburgh Penguins vs. Montreal Canadiens,https://www.ticketmaster.com/pittsburgh-penguins-vs-montreal-canadiens-pittsburgh-pennsylvania-02-22-2024/event/16005ED7D9FC63D4,2024-02-22,PPG Paints Arena,Sports,Hockey,NHL,Group,Team,False,USD,49.0,266.0,USD 49.0 - USD 266.0,8,"Promotion: Kris Letang Bobblehead presented by UPMC (first 10,000 fans in attendance) Mobile Ticketing Alert: In an effort to ensure a ticketing experience that is more convenient, safe and secure for all Penguins fans, guests must present a mobile ticket on a smartphone for game entry. Screenshots and print outs will not be accepted. Bags are not permitted in PPG Paints Arena. Exceptions, after inspection, will be made for medical bags, diaper bags, and wristlets or wallets no larger than 4 x 6 x 1.5. PPG Paints Arena is a cashless venue. Credit and debit cards as well as Apple/Google Pay are accepted. Reverse ATMs are available to convert cash to a pre-paid Visa card. To make the most of your game day experience, be sure to download the Penguins app for online ticket management, mobile concession ordering, game previews and more!",PARKWHIZ PPG PAINTS ARENA,G5vbZ9VIejgKn,https://www.ticketmaster.com/parkwhiz-ppg-paints-arena-pittsburgh-pennsylvania-02-22-2024/event/16005F4A027354EA,Upsell,PPG Paints Arena,Pennsylvania,United States Of America,event,NHL REGULAR SEASON,15219,America/New_York,1001 Fifth Avenue,-79.9908551,40.4388401,412-642-1800,"The Box Office will only be open on event days. Monday - Friday at 10am & Saturday - Sunday at 12pm. On an event day, the Box Office hours vary. Hours are subject to change as a result of event times, holidays or inclement weather. Please call 412-642-1800 for more information.",,Parking is available in the PPG Paints Arena lots as well as the PPG Paints Arena Garage for non-hockey events. Event parking rates vary. Check your event information page or email info@ppgpaintsarena.com for specific parking rates. Charter and school busses park for free on the street (follow directions of event staff).
G5dZZ9RRid3Wf,Philadelphia 76ers vs. Brooklyn Nets,https://www.ticketmaster.com/philadelphia-76ers-vs-brooklyn-nets-philadelphia-pennsylvania-04-14-2024/event/30005EFBEC0D2F54,2024-04-14,Wells Fargo Center,Sports,Basketball,NBA,Group,Team,False,USD,43.0,1489.0,USD 43.0 - USD 1489.0,2,,76ers V Nets - Parking Event,G5dZZ9RTr_xz5,https://www.ticketmaster.com/76ers-v-nets-parking-event-philadelphia-pennsylvania-04-14-2024/event/30005EFFDE662E0B,Parking,Wells Fargo Center,Pennsylvania,United States Of America,event,NBA REGULAR SEASON,19145,America/New_York,3601 South Broad St,-75.1736273,39.904551,,,,
G5v0Z9mnZeOVN,Arizona Coyotes vs. Chicago Blackhawks,https://www.ticketmaster.com/arizona-coyotes-vs-chicago-blackhawks-tempe-arizona-03-05-2024/event/19005EEA800A0D23,2024-03-05,Mullett Arena ,Sports,Hockey,NHL,Group,Team,False,USD,150.0,998.0,USD 150.0 - USD 998.0,4,"Please note the following for Arizona Coyotes games at Mullett Arena: - The NHL has a NO BAG POLICY. Only small clutches are allowed. Each guest may carry a small clutch/purse no larger than 4.5 inches x 6.5 inches. All bags are subject to search. Other things to consider are no bags, backpacks, large purses, oversized tote bags, colored plastic bags, solid drawstring bags, fanny packs, camera bags, binocular cases, mesh bags or reusable grocery bags are allowed. The arena does NOT have a check-in location for prohibited items. Medical bags and diaper bags are permitted and subject to a thorough search. - Mullett Arena is a CASHLESS Venue. Cash will not be accepted. - Sections 114, 115, 116, and 117 DO NOT have seat backs. - The advance price for parking is $30.00 and day of game parking is $40.00. - Tickets labeled with SRO are Standing Room Only tickets in an assigned section and do not have a physical seat.",,,,,Mullett Arena ,Arizona,United States Of America,event,NHL REGULAR SEASON,85281,America/Phoenix,411 S. Packard Dr. ,-111.92926329,33.42535353,,,,
k7vGF9cl5AAJj,Buffalo Sabres vs. Toronto Maple Leafs,https://www.ticketmaster.com/buffalo-sabres-vs-toronto-maple-leafs-buffalo-new-york-12-21-2023/event/00005EDACB14599C,2023-12-21,KeyBank Center,Sports,Hockey,NHL,Group,Team,False,USD,20.0,900.0,USD 20.0 - USD 900.0,4,"Please Note: KEYBANK CENTER BAG POLICY: ALL BAGS, BACKPACKS, AND PURSES ARE PROHIBITED",KeyBank Center Parking,k7vGF9clGb4WC,https://www.ticketmaster.com/keybank-center-parking-buffalo-new-york-12-21-2023/event/00005EDACC615F4E,Parking,KeyBank Center,New York,United States Of America,event,NHL REGULAR SEASON,14203,America/New_York,One Seymour H. Knox III Plaza,-78.8762239,42.874941,1-888-467-2273,Monday through Friday 9:00AM-5:00PM Saturday 10:00AM - 2:00PM (October - March) Monday through Saturday Event days 9:00AM through the end of the event Sunday EVENT DAYS ONLY 10:00AM through the end of the event,"Will call is not available for all events. Mobile tickets should be forwarded to guests. When available, will call is located at the Box Office windows in the KeyBank Center pavilion.",Ramp parking is available in attached KeyBank Center Ramp and LECOM Harborcenter Ramp. Surface lot parking is available on Mississippi St & Baltimore Street. https://keybankcenter.com/page/parking
vvG1GZ9RwUz-W1,Hamilton (NY),https://www.ticketmaster.com/hamilton-ny-new-york-new-york-01-05-2024/event/03005EFCB6E21F4A,2024-01-05,Richard Rodgers Theatre,Arts & Theatre,Theatre,Musical,Undefined,Undefined,False,USD,109.0,249.0,USD 109.0 - USD 249.0,2,,PARKWHIZ RICHARD RODGERS THEATRE,vvG1GZ9RXy4oRH,https://www.ticketmaster.com/parkwhiz-richard-rodgers-theatre-new-york-new-york-01-05-2024/event/03005EFFB9551BFC,Upsell,Richard Rodgers Theatre,New York,United States Of America,event,NEDERLANDER PRODUCTIONS,10036,America/New_York,226 West 46th Street,-73.98676323,40.75920382,(212) 221-1211,Monday - Saturday 10am - 8pm Sunday 12pm - 6pm,Pick up tickets one hour prior to the show. Customers must present the actual credit card used to place the order and a photo ID.,Several lots are located within one block of the theatre. ParkWhiz https://www.parkwhiz.com/richard-rodgers-theatre-parking/
G5dZZ9c9_leeI,Disney On Ice presents Find Your Hero,https://www.ticketmaster.com/disney-on-ice-presents-find-your-brooklyn-new-york-01-18-2024/event/30005ED5D9AC20A8,2024-01-18,Barclays Center,Miscellaneous,Ice Shows,Ice Shows,Undefined,Undefined,False,USD,15.0,115.0,USD 15.0 - USD 115.0,Not Available,"Discover the hero inside us all when Disney On Ice returns with the magical adventures of favorite Disney stars brought to life like never before. Step inside the music and magic of Encanto with Mirabel and her family as they learn that everyone has a special gift. Sail away with Moana and Maui on their brave journey across the ocean to return the heart of Te Fiti. Join Anna and Elsa on their quest to protect their kingdom. Be inspired by the Disney Princesses with stories of courage, determination and kindness as you swim under the sea with Ariel, explore an enchanted castle with Belle, and belt out your dreams with Rapunzel. Hosted by Mickey and Minnie, experience world-class ice skating, iconic music, and stunning costumes that will make Disney On Ice presents Find Your Hero an experience the whole family will treasure forever. *Note: Costumes not permitted for guests 14 years & older. Visit DisneyOnIce.com for more information.",Disney On Ice Find Your Hero Official Souvenir Tag,G5dZZ9cQ6kogz,https://www.ticketmaster.com/disney-on-ice-find-your-hero-brooklyn-new-york-01-18-2024/event/30005ED687191D78,Upsell,Barclays Center,New York,United States Of America,event,FELD ENTERTAINMENT DISNEY ON ICE,11217,America/New_York,620 Atlantic Ave,-73.97519,40.68285,"To reach Barclays Center, please call 917-618-6100 or visit barclayscenter.com and use the chat feature.",,,Parking near Barclays Center is extremely limited and all guests are strongly encouraged to use mass transit. Barclays Center does not own or operate any garages.
G5vbZ9wRiI32v,Disney On Ice presents Into the Magic,https://www.ticketmaster.com/disney-on-ice-presents-into-the-johnstown-pennsylvania-02-11-2024/event/16005F2BECA123C1,2024-02-11,1st SUMMIT ARENA at Cambria County War Memorial,Miscellaneous,Ice Shows,Ice Shows,Undefined,Undefined,False,USD,20.0,70.0,USD 20.0 - USD 70.0,20,"Discover why no dream is too big at Disney On Ice presents Into the Magic! Seek adventure in the great wide somewhere with Belle as she explores the enchanted castle of the Beast, experience the courage of Moana to embark on a voyage with demigod Maui to save her island, and sing-along with Miguel from Coco as he follows the music in his heart. Be inspired by the devotion of Anna to her sister Elsa on her journey to the North Mountain to stop the eternal winter, and watch Rapunzel and Flynn go to great lengths to make her dream come true. Celebrate the magic of courage, love and adventure at Disney On Ice! *Note: Costumes not permitted for guests 14 years & older. Visit DisneyOnIce.com for more information.",Disney On Ice! Lighted Tiara,G5vbZ9S3Hb-Sh,https://www.ticketmaster.com/disney-on-ice-lighted-tiara-johnstown-pennsylvania-02-11-2024/event/16005F34BC621CDB,Upsell,1st SUMMIT ARENA at Cambria County War Memorial,Pennsylvania,United States Of America,event,FELD ENTERTAINMENT DISNEY ON ICE,15901,America/New_York,326 Napoleon Street,-78.9227214,40.3230274,814-536-5156,10:00 AM - 5:00 PM Tuesdays & Thursdays and 90 minutes prior to the start of all ticketed events.,Will call is available starting 90 minutes before the event.,"Public parking at the arena is not available, with the exception of a limited number of handicapped parking spaces. Private parking available throughout downtown Johnstown, including the Renaissance parking garage on Vine & Walnut Streets, and another garage along Walnut Stret near the Cambria County Library."
vvG1OZ9c9dcNw-,Detroit Red Wings vs. Florida Panthers,https://www.ticketmaster.com/detroit-red-wings-vs-florida-panthers-detroit-michigan-03-02-2024/event/08005ED5C3B63CA1,2024-03-02,Little Caesars Arena,Sports,Hockey,NHL,Group,Team,False,USD,75.0,391.0,USD 75.0 - USD 391.0,2,"Bags, Purses, Clutches larger than 4"" x 6"" x 1.5"" are prohibited. Diaper Bags and Medical Bags are permitted and should be no larger than 14"" x 14"" x 6"". The venue is CASHLESS. All tickets are MOBILE. Please download the Ticketmaster App to view and manage your tickets. Please plan to arrive early to reduce your wait time to enter the venue.",PARKWHIZ LITTLE CAESARS ARENA,vvG1OZ9cMt_EGh,https://www.ticketmaster.com/parkwhiz-little-caesars-arena-detroit-michigan-03-02-2024/event/08005EDDE966731B,Upsell,Little Caesars Arena,Michigan,United States Of America,event,NHL REGULAR SEASON,48201,America/New_York,2645 Woodward,-83.055434,42.341089,Box Office Phone Number: (313) 471-7929,"The Xfinity Box Office at Little Caesars Arena is open Monday thru Friday, from 11:00am to 5:30pm, and also on Event Days from 11:00am until Intermission.",,
vvG1GZ9RwM63a0,Hamilton (NY),https://www.ticketmaster.com/hamilton-ny-new-york-new-york-01-06-2024/event/03005EFCB71D2264,2024-01-06,Richard Rodgers Theatre,Arts & Theatre,Theatre,Musical,Undefined,Undefined,False,USD,129.0,249.0,USD 129.0 - USD 249.0,2,,PARKWHIZ RICHARD RODGERS THEATRE,vvG1GZ9RXyqvYF,https://www.ticketmaster.com/parkwhiz-richard-rodgers-theatre-new-york-new-york-01-06-2024/event/03005EFFB9741C08,Upsell,Richard Rodgers Theatre,New York,United States Of America,event,NEDERLANDER PRODUCTIONS,10036,America/New_York,226 West 46th Street,-73.98676323,40.75920382,(212) 221-1211,Monday - Saturday 10am - 8pm Sunday 12pm - 6pm,Pick up tickets one hour prior to the show. Customers must present the actual credit card used to place the order and a photo ID.,Several lots are located within one block of the theatre. ParkWhiz https://www.parkwhiz.com/richard-rodgers-theatre-parking/
vvG1VZ9sdaumK0,Miami Heat vs. Toronto Raptors,https://www.ticketmaster.com/miami-heat-vs-toronto-raptors-miami-florida-04-14-2024/event/0D005F10C936E4E4,2024-04-14,Kaseya Center,Sports,Basketball,NBA,Group,Team,False,USD,30.0,550.0,USD 30.0 - USD 550.0,4,,Bayside Marketplace Garage Parking: Miami HEAT vs. Toronto Raptors,vvG1VZ9spcV5Eb,https://www.ticketmaster.com/bayside-marketplace-garage-parking-miami-heat-miami-florida-04-14-2024/event/0D005F15ADD0B9D8,Parking,Kaseya Center,Florida,United States Of America,event,NBA REGULAR SEASON,33132,America/New_York,601 Biscayne Blvd,-80.187805,25.781232,Miami HEAT & Arena Event Sales Information: • Miami HEAT Season Tickets & Partial Plans (786) 777 HOOP • Miami HEAT Group Tickets (786) 777 DUNK • Miami HEAT Premium Seats (Courtside/Flagship/Suites/Loges) (786) 777 4320 • Arena Event Suite Sales (786) 777 1000 • Group Ticket & Fundraising Opportunities for Arena Family Shows (786) 777 4FUN (4386),Kaseya Center will only be open on event days. Arena Box Office Information (786) 777-1250,Will Call is located at the Ticketmaster Box Office on the North Side of the Arena located between Gates 3 & 4. Valid ID required to pick up Will Call Tickets,Suggested Parking Information: http://d2yex7fc50u2fe.cloudfront.net/pdfs/ Event_parking_options.pdf
G5vbZ9cLQeU2I,Pittsburgh Penguins vs. Columbus Blue Jackets,https://www.ticketmaster.com/pittsburgh-penguins-vs-columbus-blue-jackets-pittsburgh-pennsylvania-03-28-2024/event/16005ED7DA0B63E8,2024-03-28,PPG Paints Arena,Sports,Hockey,NHL,Group,Team,False,USD,47.0,266.0,USD 47.0 - USD 266.0,8,"Promotion: Patterned Shirt presented by PPG (first 10,000 fans in attendance) Mobile Ticketing Alert: In an effort to ensure a ticketing experience that is more convenient, safe and secure for all Penguins fans, guests must present a mobile ticket on a smartphone for game entry. Screenshots and print outs will not be accepted. Bags are not permitted in PPG Paints Arena. Exceptions, after inspection, will be made for medical bags, diaper bags, and wristlets or wallets no larger than 4 x 6 x 1.5. PPG Paints Arena is a cashless venue. Credit and debit cards as well as Apple/Google Pay are accepted. Reverse ATMs are available to convert cash to a pre-paid Visa card. To make the most of your game day experience, be sure to download the Penguins app for online ticket management, mobile concession ordering, game previews and more!",PARKWHIZ PPG PAINTS ARENA,G5vbZ9VIeJA4e,https://www.ticketmaster.com/parkwhiz-ppg-paints-arena-pittsburgh-pennsylvania-03-28-2024/event/16005F4A02985542,Upsell,PPG Paints Arena,Pennsylvania,United States Of America,event,NHL REGULAR SEASON,15219,America/New_York,1001 Fifth Avenue,-79.9908551,40.4388401,412-642-1800,"The Box Office will only be open on event days. Monday - Friday at 10am & Saturday - Sunday at 12pm. On an event day, the Box Office hours vary. Hours are subject to change as a result of event times, holidays or inclement weather. Please call 412-642-1800 for more information.",,Parking is available in the PPG Paints Arena lots as well as the PPG Paints Arena Garage for non-hockey events. Event parking rates vary. Check your event information page or email info@ppgpaintsarena.com for specific parking rates. Charter and school busses park for free on the street (follow directions of event staff).
vvG1OZ9c9dsSSq,Detroit Red Wings vs. Montreal Canadiens,https://www.ticketmaster.com/detroit-red-wings-vs-montreal-canadiens-detroit-michigan-04-15-2024/event/08005ED5C3C73CDD,2024-04-15,Little Caesars Arena,Sports,Hockey,NHL,Group,Team,False,USD,68.0,360.0,USD 68.0 - USD 360.0,2,"Bags, Purses, Clutches larger than 4"" x 6"" x 1.5"" are prohibited. Diaper Bags and Medical Bags are permitted and should be no larger than 14"" x 14"" x 6"". The venue is CASHLESS. All tickets are MOBILE. Please download the Ticketmaster App to view and manage your tickets. Please plan to arrive early to reduce your wait time to enter the venue.",PARKWHIZ LITTLE CAESARS ARENA,vvG1OZ9cMJy9kk,https://www.ticketmaster.com/parkwhiz-little-caesars-arena-detroit-michigan-04-15-2024/event/08005EDDE6E57186,Upsell,Little Caesars Arena,Michigan,United States Of America,event,NHL REGULAR SEASON,48201,America/New_York,2645 Woodward,-83.055434,42.341089,Box Office Phone Number: (313) 471-7929,"The Xfinity Box Office at Little Caesars Arena is open Monday thru Friday, from 11:00am to 5:30pm, and also on Event Days from 11:00am until Intermission.",,
Z7r9jZ1AdJ9CF,Utah Jazz vs. Toronto Raptors,https://www.ticketmaster.com/event/Z7r9jZ1AdJ9CF,2024-01-12,Delta Center,Sports,Basketball,NBA,,,False,,0.0,0.0, 0.0 -  0.0,Not Available,,,,,,Delta Center,Utah,United States Of America,event,,84101,America/Denver,301 W. South Temple,-111.8992,40.756599,,,,
G5d0Z9YlaJoJ6,SHANIA TWAIN - COME ON OVER The Las Vegas Residency - All The Hits!,https://www.ticketmaster.com/shania-twain-come-on-over-the-las-vegas-nevada-12-14-2024/event/39005F0AC9991987,2024-12-14,Bakkt Theater at Planet Hollywood,Music,Country,Country,Undefined,Undefined,False,USD,100.0,452.0,USD 100.0 - USD 452.0,4,,"""Come On Over"" Package - Add to Any Ticket",G5d0Z9YBcd-gY,https://www.ticketmaster.com/come-on-over-package-add-to-las-vegas-nevada-12-14-2024/event/39005F0EAD0E1D70,VIP,Bakkt Theater at Planet Hollywood,Nevada,United States Of America,event,PROMOTED BY VENUE,89109,America/Los_Angeles,3667 S Las Vegas Blvd,-115.17247058,36.10961689,1-702-777-2782 or toll free at 1-855-234-7469,,Must have photo ID & credit card used to purchase tickets when picking up will call tickets,Fees may apply.
G5viZ9SpvFoLr,Disney On Ice presents Find Your Hero,https://www.ticketmaster.com/disney-on-ice-presents-find-your-southaven-mississippi-03-09-2024/event/1B005F35812117DE,2024-03-09,Landers Center ,Miscellaneous,Ice Shows,Ice Shows,Undefined,Undefined,False,USD,20.15,80.1,USD 20.15 - USD 80.1,4,"Discover the hero inside us all when Disney On Ice returns with the magical adventures of favorite Disney stars brought to life like never before. Step inside the music and magic of Encanto with Mirabel and her family as they learn that everyone has a special gift. Sail away with Moana and Maui on their brave journey across the ocean to return the heart of Te Fiti. Join Anna and Elsa on their quest to protect their kingdom. Be inspired by the Disney Princesses with stories of courage, determination and kindness as you swim under the sea with Ariel, explore an enchanted castle with Belle, and belt out your dreams with Rapunzel. Hosted by Mickey and Minnie, experience world-class ice skating, iconic music, and stunning costumes that will make Disney On Ice presents Find Your Hero an experience the whole family will treasure forever. *Note: Costumes not permitted for guests 14 years & older. Visit DisneyOnIce.com for more information. Clear bag policy is in effect.",Disney On Ice Find Your Hero Official Souvenir Tag,G5viZ9SYJU8VN,https://www.ticketmaster.com/disney-on-ice-find-your-hero-southaven-mississippi-03-09-2024/event/1B005F3C26D90D23,Upsell,Landers Center ,Mississippi,United States Of America,event,FELD ENTERTAINMENT DISNEY ON ICE,38671,America/Chicago,4560 Venture Dr,-89.9975673,34.9305909,662-470-2131,Tuesday - Friday 12:00 PM-5:00 PM Extended Hours for events,Tickets can be picked up at the Main Box Office no earlier than 5:00PM on the day of the event. Customers must have a picture ID and the confirmation number to receive their tickets.,"On-site parking lot has a capacity of 3,000. The charge is $5 per event."
G5vzZ9cRAtdpi,Colorado Avalanche vs. Arizona Coyotes,https://www.ticketmaster.com/colorado-avalanche-vs-arizona-coyotes-denver-colorado-02-18-2024/event/1E005EDBC5A435AC,2024-02-18,Ball Arena,Sports,Hockey,NHL,Group,Team,False,USD,65.0,1000.0,USD 65.0 - USD 1000.0,4,"Please Note: Please adhere to the published ticket limits. Guests attending Ball Arena events are advised that laptops, tablets, bags, backpacks, luggage, coolers, parcels, briefcases and like articles will be strictly prohibited from the facility. All guests may be subject to search of their person and/or possessions. Patrons with prohibited articles will be turned away and no storage or ""check-in area"" will be provided. Enforcement will be without exceptions. All events are subject to change.",BALL ARENA EVENT PARKING - AVALANCHE VS COYOTES,G5vzZ9Sp-2-8R,https://www.ticketmaster.com/ball-arena-event-parking-avalanche-vs-denver-colorado-02-18-2024/event/1E005F35A13E142F,Parking,Ball Arena,Colorado,United States Of America,event,NHL REGULAR SEASON,80204,America/Denver,1000 Chopper Circle,-105.010166,39.74724,"For more information you can also go to Ball Arena website, www.BallArena.com.",The Box Office will open 90 minutes prior to the event start time.,WILL CALL is no longer accepted at the Box Office. All tickets are digital and must be managed that way.,"Parking at Ball Arena may be easily accessed from I-25 and Auraria Parkway when traveling from the south, or I-25 and Speer Blvd when traveling from the North. For more information on Ball Arena parking and rates, please call 303.405.1299."
vvG1fZ9sMxNdU7,Disney On Ice presents Into the Magic,https://www.ticketmaster.com/disney-on-ice-presents-into-the-columbus-ohio-02-04-2024/event/05005F1DE28C3D84,2024-02-04,Nationwide Arena,Miscellaneous,Ice Shows,Ice Shows,Undefined,Undefined,False,USD,15.0,100.0,USD 15.0 - USD 100.0,4,"Discover why no dream is too big at Disney On Ice presents Into the Magic! Seek adventure in the great wide somewhere with Belle as she explores the Beast's enchanted castle, experience Moana's courage to embark on a voyage with demigod Maui to save her island, and sing-along with Miguel from Coco as he follows the music in his heart. Be inspired by Anna's devotion to her sister Elsa on her journey to the North Mountain to stop the eternal winter, and watch Rapunzel and Flynn go to great lengths to make her dream come true. Celebrate the magic of courage, love and adventure at Disney On Ice! *Note: Costumes not permitted for guests 14 years & older. Visit DisneyOnIce.com for more information.",Disney On Ice presents Into the Magic - Official Souvenir Tag,vvG1fZ9sBWN3ng,https://www.ticketmaster.com/disney-on-ice-presents-into-the-columbus-ohio-02-04-2024/event/05005F1EBD8D2AB5,Upsell,Nationwide Arena,Ohio,United States Of America,event,FELD ENTERTAINMENT DISNEY ON ICE,43215,America/New_York,200 West Nationwide Blvd.,-83.00636203,39.96939661,"Nationwide Arena: 800 645 2657 or 614 246 3350 for hockey, 614 246 2000 for events. Chiller Dublin: 614 764 1000; Chiller Easton: 614 475 7575 Chiller North: 740 549 0009 Group Sales Information: For more information on group reservations or premium seating opportunities, call 614 246 7224",Closed except on game or event days. Opens at 12 p.m. on game or event days.,"Will Call windows are located inside the Nationwide Arena Box Office at the southwest corner of Nationwide Blvd. and McConnell Blvd. Customer must present actual credit card, confirmation number and a photo ID.","There are more than 15,000 parking spaces available within a 10-minute walk of Nationwide Arena, including surface lots and parking garages. To purchase advanced parking, go to https://arenadistrict.parkmobile.io/."
G5dZZ9RRlTwW7,Philadelphia 76ers vs. Miami Heat,https://www.ticketmaster.com/philadelphia-76ers-vs-miami-heat-philadelphia-pennsylvania-03-18-2024/event/30005EFBEBFF2F44,2024-03-18,Wells Fargo Center,Sports,Basketball,NBA,Group,Team,False,USD,37.0,1296.0,USD 37.0 - USD 1296.0,2,,76ers V Heat - Parking Event,G5dZZ9RTr4wSR,https://www.ticketmaster.com/76ers-v-heat-parking-event-philadelphia-pennsylvania-03-18-2024/event/30005EFFDE572CEF,Parking,Wells Fargo Center,Pennsylvania,United States Of America,event,NBA REGULAR SEASON,19145,America/New_York,3601 South Broad St,-75.1736273,39.904551,,,,
